"","PersonId","MetricDate","After_hours_call_hours","After_hours_chat_hours","After_hours_collaboration_hours","After_hours_email_hours","After_hours_meeting_hours","After_hours_scheduled_call_hours","After_hours_unscheduled_call_hours","Call_hours","Calls","Chat_hours","Chats_sent","Collaboration_hours","Email_hours","Emails_sent","Meeting_and_call_hours","Meeting_hours","Meetings","Multitasking_hours","Scheduled_call_hours","Unscheduled_call_hours","Urgent_email_hours","Urgent_meeting_hours","Collaboration_hours_on_Friday","Collaboration_hours_on_Monday","Collaboration_hours_on_Saturday","Collaboration_hours_on_Sunday","Collaboration_hours_on_Thursday","Collaboration_hours_on_Tuesday","Collaboration_hours_on_Wednesday","Meeting_hours_on_Friday","Meeting_hours_on_Monday","Meeting_hours_on_Saturday","Meeting_hours_on_Sunday","Meeting_hours_on_Thursday","Meeting_hours_on_Tuesday","Meeting_hours_on_Wednesday","Unscheduled_weekend_calls","Weekend_chats_sent","Weekend_emails_sent","Weekend_meetings","Chats_sent_00_01","Chats_sent_01_02","Chats_sent_02_03","Chats_sent_03_04","Chats_sent_04_05","Chats_sent_05_06","Chats_sent_06_07","Chats_sent_07_08","Chats_sent_08_09","Chats_sent_09_10","Chats_sent_10_11","Chats_sent_11_12","Chats_sent_12_13","Chats_sent_13_14","Chats_sent_14_15","Chats_sent_15_16","Chats_sent_16_17","Chats_sent_17_18","Chats_sent_18_19","Chats_sent_19_20","Chats_sent_20_21","Chats_sent_21_22","Chats_sent_22_23","Chats_sent_23_24","Emails_sent_00_01","Emails_sent_01_02","Emails_sent_02_03","Emails_sent_03_04","Emails_sent_04_05","Emails_sent_05_06","Emails_sent_06_07","Emails_sent_07_08","Emails_sent_08_09","Emails_sent_09_10","Emails_sent_10_11","Emails_sent_11_12","Emails_sent_12_13","Emails_sent_13_14","Emails_sent_14_15","Emails_sent_15_16","Emails_sent_16_17","Emails_sent_17_18","Emails_sent_18_19","Emails_sent_19_20","Emails_sent_20_21","Emails_sent_21_22","Emails_sent_22_23","Emails_sent_23_24","Meetings_00_01","Meetings_01_02","Internal_meeting_hours_with_3_to_8_attendees","Internal_meeting_hours_without_manager_1_1","Small_group_chats_sent__excluding_manager","Small_group_emails_sent__excluding_manager","Small_group_meeting__call__and_chat_hours","Collaboration_hours_with_direct_reports","Manager_coaching_hours_1_1","Meeting_and_call_hours_with_manager","Meeting_and_call_hours_with_manager_1_1","Meeting_and_call_hours_with_skip_level","Meeting_hours_with_manager","Meeting_hours_with_manager_1_1","Meeting_hours_with_skip_level","Meetings_with_manager","Meetings_with_manager_1_1","Meetings_with_skip_level","Small_group_chats_sent__including_manager","Small_group_emails_sent__including_manager","Unscheduled_call_hours_with_manager","Unscheduled_call_hours_with_manager_1_1","Unscheduled_call_hours_with_skip_level","Internal_network_size","Conflicting_meeting_hours","Large_and_long_meeting_hours","Large_and_long_recurring_meeting_hours","Large_and_short_meeting_hours","Large_and_short_recurring_meeting_hours","Meeting_hours_ended_on_time","Meeting_hours_joined_on_time","Meeting_hours_not_ended_on_time","Meeting_hours_not_joined_on_time","Meeting_hours_with_12_to_24_hours_of_advanced_notice","Meeting_hours_with_24_or_more_hours_of_advanced_notice","Meeting_hours_with_six_or_fewer_hours_of_advanced_notice","Meeting_hours_with_six_to_12_hours_of_advanced_notice","Recurring_meeting_hours","Small_and_long_meeting_hours","Small_and_long_recurring_meeting_hours","Small_and_short_meeting_hours","Small_and_short_recurring_meeting_hours","Available_to_focus_hours","Interrupted_hours","Uninterrupted_hours","External_chat_hours","External_collaboration_hours","External_email_hours","External_meeting_hours","External_unscheduled_call_hours","Working_hours_call_hours","Working_hours_chat_hours","Working_hours_collaboration_hours","Working_hours_email_hours","Working_hours_meeting_hours","Working_hours_scheduled_call_hours","Working_hours_unscheduled_call_hours","LevelDesignation","Layer","SupervisorIndicator","Organization","FunctionType","WeekendDays","IsActive"
"406","0a83c097-8796-3b8b-b15f-e68952170e25",2022-05-29,0,0,7.7699986,0.58500004,7.25,0,0,0,0,0,0,11.434475,0.90380585,28,10.75,10.75,11,0.21933332,0,0,0.065,0,0.315,2.88,0.195,0.22749999,2.25,2.565,3.0019722,0.25,2.75,0,0,2.25,2.5,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,4,0,3,4,3,1,2,1,0.2,0,0.25,0,0,15,0.75,0,0,7,0.5,3.75,7,0.5,3.75,7,1,3,0,11,0,0,0,0,0,6.5,2.5,3.5,2.25,0,0,0,0,0,10.75,0,0,5,0,0,0.75,0.25,36.5,1.8663883,34.633614,0,2.5325,0.0325,2.5,0,0,0,3.664472,0.31880555,3.5,0,0,"Support",3,"Individual Contributor","HR","Engineering","[SUNDAY, SATURDAY]",TRUE
"407","17ac6cbf-1b86-3c01-a7c1-34a98303a692",2022-05-29,0,0,9.6725,0.7413335,9.25,0,0,0,0,0,0,11.182751,1.0015837,32,10.5,10.5,13.9,0.31883332,0,0,0.195,0,2.9450002,3.5974998,0.0325,0.13,0.63,2.5325,1.3152499,2.75,3.5,0,0,0.5,2.5,1.25,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,1,3,2,0,1,3,3,4,1,2,1,6,0,0,1,0,0,18,1.25,0,0,8.75,0.25,3.25,8.75,0.25,3.25,8.9,1,2.9,0,11,0,0,0,44,0.25,5.25,2.25,4,3,0,0,0,0,0,10.5,0,0,5.5,0,0,1.25,0.25,38.750004,3.9111671,34.838837,0,0.84749997,0.0975,0.75,0,0,0,1.5102501,0.26024997,1.25,0,0,"Support",3,"Individual Contributor","Finance","Engineering","[SUNDAY, SATURDAY]",TRUE
"408","48cfb0e6-05da-31c9-b0a0-cd00cea8625f",2022-05-29,0,0,0.72766674,0.22766666,0.5,0,0,0,0,0,0,9.598973,0.52241665,18,9.25,9.25,7.75,0.17344444,0,0,0.0325,0,3.8040555,1.06725,0.0325,0.0975,2.0325,2.5325,0.032666665,3.75,1,0,0,2,2.5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,2,2,1,0,0,0,1,0,0,0,3,0,0,0,0,2,0,0,11,3.25,0,0,6,1.25,4.25,6,1.25,4.25,2.75,1,2.75,0,7,0,0,0,26,0.5,4,2.5,2,2,0,0,0,0,0,9.25,0,0,6.5,3.25,2,0,0,33.750004,1.7389166,32.011086,0,3.5,0,3.5,0,0,0,8.871305,0.29475,8.75,0,0,"Support",3,"Individual Contributor","HR","Analytics","[SUNDAY, SATURDAY]",TRUE
"409","1f907ab1-f3de-3472-acef-a0c6900100de",2022-05-29,0,0,8.616777,0.6500001,8,0,0,0,0,0,0,9.964277,0.7475002,23,9.25,9.25,9,0.03322222,0,0,0.065,0,2.7825,0.8792778,0.065,0.1625,4.4124994,0.815,0.84749997,2.75,0.75,0,0,4.25,0.75,0.75,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,1,4,2,3,2,1,1,0.625,0,0,0,0,10,0.25,0,0,4.75,0.25,3.5,4.75,0.25,3.5,3,1,4,0,10,0,0,0,25,0.25,7,2.5,2,1.5,0,0,0,0,0,9.25,0,0,4,0,0,0.25,0,38.749996,0.39355516,38.35644,0,0.0975,0.0975,0,0,0,0,1.3475,0.0975,1.25,0,0,"Senior IC",3,"Individual Contributor","Product","Analytics","[SUNDAY, SATURDAY]",TRUE
"410","5538a778-326b-3efe-92f1-830341624b7a",2022-05-29,0,0,3.9877224,0.48772222,3.5,0,0,0,0,0,0,14.007723,1.2352228,39,13,13,11,0.22749999,0,0,0.065,0,2.8152223,5.3899984,0.0975,0.22749999,1.75,0.5,3.2275002,2.75,5,0,0,1.75,0.5,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,6,2,5,6,4,2,5,2,0,0,0,0,0,0,0,0,0,0,15,0,0,0,8.5,0,6.25,8.5,0,6.25,8,0,6,0,13,0,0,0,47,1.5,10.25,7.75,2.75,2.25,0,0,0,0,0,13,0,0,10,0,0,0,0,33,8.375139,24.62486,0,5.107499,0.3575,4.75,0,0,0,10.02,0.7475002,9.5,0,0,"Support",3,"Individual Contributor","Finance","Sales","[SUNDAY, SATURDAY]",TRUE
"411","1a1018bb-cdf9-3682-bfdd-7b5ab5d6ae59",2022-05-29,0,0,0.8576946,0.39019442,0.5,0,0,0,0,0,0,14.3351965,0.7894168,26,13.75,13.75,12.2,0.20422222,0,0,0.065,0,2.75,0.0975,0.0325,0.06519444,4.259999,4.13,3,2.75,0,0,0,4,4,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,2,0,0,1,2,5,1,0,6,0,3,0,0,0,0,0,0,1,0,0,16,1,0,0,10.75,0,5.75,10.75,0,5.75,7.2,0,6,0,10,0,0,0,25,3,10.75,6,2,1,0,0,0,0,0,13.75,0,0,7.75,0,0,1,0.75,29.25,5.0596666,24.190334,0,4,0,4,0,0,0,13.477501,0.3992222,13.25,0,0,"Senior IC",3,"Individual Contributor","Product","IT","[SUNDAY, SATURDAY]",TRUE
"412","24fc4228-0d09-36a0-a4ca-159fa04fb355",2022-05-29,0,0,2.489778,1.0111669,1.75,0,0,0,0,0,0,13.915503,1.9211676,78,12.75,12.75,19.408335,0.75566685,0,0,0,0,1.2279446,1.9826391,0.098888874,0.2960833,3.0824444,3.88,3.3475,1,1.75,0,0,3,3.75,3.25,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,1,6,4,8,12,4,8,6,1,8,0,0,0,0,7,0,0,0,1.5,2,0,55,4,2.135111,2,4.5,0.5,3.75,4.5,0.5,3.75,3.1999998,1,2.2,0,2,0,0,0,88,3.75,5.5,1,3.25,2.5,0,0,0,0,0,12.75,0,0,3.5,1.5,0,2.5,0,31.499996,7.265639,24.234358,0,4.5407777,0.60297227,4,0,0,0,11.425724,0.9100003,11,0,0,"Manager",3,"Manager","Sales and Marketing","Sales","[SUNDAY, SATURDAY]",TRUE
"413","54fbfa95-f5a9-3112-96ee-89083d3cee59",2022-05-29,0,0,16.478441,0.40249997,16.25,0,0,0,0,0,0,31.572714,1.3038896,46,31,31,22.364582,0.7311666,0,0,0.065,0,1.1025556,17,0.0325,7.1309443,2.5975,1.7092224,2,1,17,0,7,2.5,1.5,2,0,0,7,0.29166666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,1,3,1,5,6,6,6,7,3,1,0,0,0,0,0,0,0.5729167,0,22.5,2.5,0,37,25.75,2.5334444,2.5,24,0.75,3.75,24,0.75,3.75,3.3645835,3,3.5,0,3,0,0,0,55,3.75,2.5,2.5,2.75,2.25,0,0,0,0,0,31,0,0,26.75,20.75,20.75,5,1.25,27.75,2.8806944,24.869305,0,2.6569443,0.15694444,2.5,0,0,0,15.09428,0.9013891,14.75,0,0,"Manager",3,"Manager","Sales and Marketing","Analytics","[SUNDAY, SATURDAY]",TRUE
"414","137ded64-5daf-38ab-9dc3-eefc83bc6b62",2022-05-29,0,0,0.7708335,0.5208333,0.25,0,0,0,0,0,0,5.814693,1.0421948,37,5,5,6,0.22749999,0,0,0,0,0.13041666,0.16427776,0.0975,0.13,3.2825,0.9450002,1.065,0,0,0,0,3.25,0.75,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,3,0,2,2,2,1,3,1,3,6,2,5,0,0,0,0,0,0,0,0,1.25,0,0,12,1.75,0,0,3,0.5,2.5,3,0.5,2.5,2,1,1,0,21,0,0,0,44,0,2.5,2.5,0.75,0.75,0,0,0,0,0,5,0,0,3.25,0,0,1.75,0,37.75,3.2104993,34.5395,0,2.63,0.13,2.5,0,0,0,5.043861,0.5213611,4.75,0,0,"Support",3,"Individual Contributor","Sales and Marketing","Marketing","[SUNDAY, SATURDAY]",TRUE
"415","5083dab6-e527-3a3f-b6b0-3cbcda00ee79",2022-05-29,0,0,17.211441,0.5525,16.75,0,0,0,0,0,0,37.242393,1.2008338,39,36.5,36.5,14.222917,0.45844442,0,0,0.0975,0,17.064999,5.3475,0.13,0.13,12.038944,1.3475,1.1834445,17,5.25,0,0,12,1.25,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,6,1,1,4,4,3,1,5,4,0,0,0,0,0,0,0.6979166,0,2.75,0,0,26,3,0,0,32,0.25,6.5,32,0.25,6.5,6.889583,1,5.9,0,7,0,0,0,43,25.25,30.75,26,2.75,1,0,0,0,0,0,36.5,0,0,28.75,1.25,1.25,1.75,0.5,22.75,4.816083,17.933918,0,2.9223888,0.17238888,2.75,0,0,0,20.030943,0.64833343,19.75,0,0,"Support",3,"Individual Contributor","Sales and Marketing","IT","[SUNDAY, SATURDAY]",TRUE
"416","74b4c47f-d2ad-3d53-940e-af66a30f692d",2022-05-29,0,0,7.5529714,0.79688907,7,0,0,0,0,0,0,9.986586,1.142556,38,9.25,9.25,9,0.4059722,0,0,0.065,0,0.80361116,0.9775001,0.1625,0.0975,0.097972214,4.5325003,3.315,0.75,0.75,0,0,0,4.5,3.25,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,4,5,2,3,1,2,3,3,5,2,2,0.2,0,2.75,0,0,19,3,0,0,3.25,0.25,5.25,3.25,0.25,5.25,2,1,4,0,15,0,0,0,22,0,4,4,1.75,1.25,0,0,0,0,0,9.25,0,0,7.25,2,2,1.5,0,37.75,0.60519457,37.144806,0,3.565,0.113916665,3.5,0,0,0,2.4336114,0.34566665,2.25,0,0,"Support",3,"Individual Contributor","HR","Engineering","[SUNDAY, SATURDAY]",TRUE
"417","a210c43d-3c00-3bc4-a92c-42f102dc1889",2022-05-29,0,0,2.6833613,0.61775005,2.25,0,0,0,0,0,0,10.215861,0.9352504,31,9.75,9.75,8.5,0.46938887,0,0,0.055805556,0,2.5,3.0325,0.0975,0.13,3.13,0.03275,1.2931111,2.5,3,0,0,3,0,1.25,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,6,2,2,1,6,3,2,0,2,0,1,0,0,0,3,0,0,0,0,0.75,0,0,14,0.75,0,0,5.75,0,6.25,5.75,0,6.25,6,0,5.5,0,14,0,0,0,28,1,6,3.5,3,0.5,0,0,0,0,0,9.75,0,0,4,0,0,0.75,0,35,1.0324998,33.9675,0,0.8475001,0.0975,0.75,0,0,0,7.5325,0.3175,7.5,0,0,"Support",3,"Individual Contributor","Product","Engineering","[SUNDAY, SATURDAY]",TRUE
"418","f0ef8280-fd52-331c-ac29-5d59d1d3b104",2022-05-29,0,0,6.9267473,1.0524726,6,0,0,0,0,0,0,12.459253,1.1824727,43,11.5,11.5,12.133333,0.22322223,0,0,0,0,0.84749997,2.315,0.23822221,0.26,2.8480556,2.6354723,3.315,0.75,2.25,0,0,2.75,2.5,3.25,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,9,0,0,0,0,0,0,0,1,2,1,1,3,4,4,1,7,5,3,0,0,0.25,0,0,15,0.5,0,0,9.25,0.25,6,9.25,0.25,6,7.8,1,3.8,0,11,0,0,0,51,2,7.25,2.5,3.75,3.25,0,0,0,0,0,11.5,0,0,5.75,0,0,0.5,0,34.5,0.78250027,33.7175,0,6.733221,0.48322222,6.25,0,0,0,5.5325003,0.13,5.5,0,0,"Support",3,"Individual Contributor","Sales and Marketing","Sales","[SUNDAY, SATURDAY]",TRUE
"419","3c82343e-8c78-31de-b1ea-78897c6b4542",2022-05-29,0,0,11.533863,0.6710557,11.25,0,0,0,0,0,0,12.566363,0.79052794,29,12.25,12.25,16.5,0.47416663,0,0,0,0,1.3478334,4.0325003,0.065,0.0325,1.565,2.5,3.0235279,1.25,4,0,0,1.5,2.5,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,1,1,5,0,0,2,3,4,0,3,1,0,0.2,0,4.5,0,0,3,4.75,0,0,5,0.25,6,5,0.25,6,5.5,1,7,0,23,0,0,0,38,0.5,3.75,3.75,3.75,2.5,0,0,0,0,0,12.25,0,0,8.75,2,0,2.75,2.5,39,0.032500267,38.9675,0,3.315,0.0975,3.25,0,0,0,1.0325,0.11947222,1,0,0,"Support",3,"Individual Contributor","HR","R_and_D","[SUNDAY, SATURDAY]",TRUE
"420","581923c5-755e-3791-9fa7-ad071fb2edfb",2022-05-29,0,0,15.5203905,0.8453891,15,0,0,0,0,0,0,16.42425,1.0078893,33,15.75,15.75,10.555555,0.33363888,0,0,0.065,0,3.0974998,2.0651944,0.065,0.26,3.7825,2.338861,4.815194,3,2,0,0,3.75,2.25,4.75,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,4,5,2,5,3,2,0,0,0,0.5,0,0,16,0.5,0,0,12,0,6,12,0,6,7.5555553,0,5,0,14,0,0,0,33,2.5,13.75,6.5,1.5,1.25,0,0,0,0,0,15.75,0,0,8.25,0,0,0.5,0.5,39.25,1.3676667,37.88233,0,6.065,0.0975,6,0,0,0,0.90386117,0.1625,0.75,0,0,"Support",3,"Individual Contributor","Product","IT","[SUNDAY, SATURDAY]",TRUE
"421","e1d1e301-97c2-3ddb-9354-e3428842701e",2022-05-29,0,0,9.025776,1.1048338,8.25,0,0,0,0,0,0,12.37328,1.301084,46,11.5,11.5,13.766666,0.42780554,0,0,0.0975,0,2.6301389,3.315389,0.13030556,0.1625,3.565,1.6574445,0.9125,2.5,3.25,0,0,3.5,1.5,0.75,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,0,0,0,0,2,5,3,4,3,7,2,3,3,2,0,0,1.5,0,0,30,2.25,0,0,9.75,0.75,4.5,9.75,0.75,4.5,10.766666,1,6.366667,0,11,0,0,0,33,2.25,5.75,1.75,3.5,1.5,0,0,0,0,0,11.5,0,0,4,0,0,2.25,0.75,36.749996,0.8503885,35.89961,0,3.1625,0.1625,3,0,0,0,3.3475,0.19624999,3.25,0,0,"Support",3,"Individual Contributor","Sales and Marketing","Customer_Service","[SUNDAY, SATURDAY]",TRUE
"422","b5099be9-6f36-3ae9-9588-b4279bea2faf",2022-05-29,0,0,3.8350003,0.6500001,3.25,0,0,0,0,0,0,19.12855,1.5162785,49,18.25,18.25,18.716667,0.63772225,0,0,0.065,0,2.445,4.7924986,0,0.0975,2.195,5.5325003,4.066056,2.25,4.5,0,0,2,5.5,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,1,3,2,5,1,1,5,6,7,5,0,0,0,1,1,0,0,0,4,0,0,18,4,0,0,11,0,6,11,0,6,9.133333,0,6.3833337,0,18,0,0,0,51,3,6.25,3.5,7.5,6.25,0,0,0,0,0,18.25,0,0,11.75,4,2,0.5,0,27.5,5.083778,22.416222,0,6.477499,0.3575,6.25,0,0,0,15.293557,0.86627793,15,0,0,"Support",3,"Individual Contributor","HR","Marketing","[SUNDAY, SATURDAY]",TRUE
"423","e01c0ff9-22d3-37a9-ae05-d37bf1757840",2022-05-29,0,0,1.8250002,0.325,1.5,0,0,0,0,0,0,11.083777,0.9100003,28,10.5,10.5,11.333334,0.3262222,0,0,0,0,1.8800001,2.878778,0,0.13,4.0975,2,0.0975,1.75,2.75,0,0,4,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,2,0,1,7,0,0,6,0,6,1,1,0,0,0,0,0,0,0,0,0.5,0.25,0,13,0.75,0,0,4.75,0,9.75,4.75,0,9.75,4,0,9.333333,0,10,0,0,0,41,0.5,5.5,2.5,4.25,2.5,0,0,0,0,0,10.5,0,0,5.5,0,0,0.75,0.5,33.5,3.0028055,30.497196,0,3.4125001,0.1625,3.25,0,0,0,9.258779,0.58500004,9,0,0,"Support",3,"Individual Contributor","Sales and Marketing","IT","[SUNDAY, SATURDAY]",TRUE
"424","b75f31d3-28e7-3990-86f2-222833f03263",2022-05-29,0,0,10.68289,1.0865837,10,0,0,0,0,0,0,18.955667,1.5489452,52,18,18,18.866667,0.5932778,0,0,0.0325,0,5.5975,3.4233055,0.1625,0.0975,2.695,4.624194,2.3556666,5.5,3.25,0,0,2.5,4.5,2.25,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,6,4,4,5,3,0,4,2,6,4,2,0.2,0,0.5,0,0,12,0.75,0,0,14,0.25,4.75,14,0.25,4.75,14.5,1,4.1666665,0,23,0,0,0,46,3.5,8.75,3.75,5,2,0,0,0,0,0,18,0,0,6,3.5,0,0.75,0.25,32,2.3383334,29.661667,0,11.185666,0.5006666,10.75,0,0,0,8.272778,0.4623611,8,0,0,"Support",3,"Individual Contributor","HR","Sales","[SUNDAY, SATURDAY]",TRUE
"425","9079d8f6-3da1-30cc-a2f5-c01dd7a4d8f1",2022-05-29,0,0,7.775886,1.0348337,7,0,0,0,0,0,0,10.407252,1.1986948,41,9.5,9.5,11,0.29144442,0,0,0.0325,0,1.13,3.065,0.1625,0.13,3.501528,1.815,0.60322225,1,3,0,0,3.25,1.75,0.5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,1,2,1,0,2,1,9,5,4,2,0,0,5.25,0,0,23,5.5,0,0,6.25,0.25,4,6.25,0.25,4,6,1,4,0,15,0,0,0,40,0,2.5,2.5,1.5,1.25,0,0,0,0,0,9.5,0,0,5.5,3.25,1.75,2.25,0,37.500004,0.13136148,37.36864,0,0.34269443,0.09269445,0.25,0,0,0,2.6313612,0.1638611,2.5,0,0,"Junior IC",3,"Individual Contributor","Finance","Customer_Service","[SUNDAY, SATURDAY]",TRUE
"426","84740a99-24c0-36bc-b102-ec50a3a6a3dc",2022-05-29,0,0,0.7701391,0.5526389,0.25,0,0,0,0,0,0,8.046387,0.84513915,27,7.5,7.5,10,0.29874998,0,0,0,0,0.315,4.0325003,0.0975,0.065,2.88,0.38013887,0.27625,0.25,4,0,0,2.75,0.25,0.25,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,3,0,1,2,5,1,0,0,3,0,0,0,4,0,0,0,0,2.5,0,0,12,2.75,0,0,6.5,0.25,4.5,6.5,0.25,4.5,6,1,6,0,14,0,0,0,36,0,2.5,2.5,2.25,0.5,0,0,0,0,0,7.5,0,0,3,1.75,0,1,0,35.25,1.0262499,34.22375,0,0.7825,0.0325,0.75,0,0,0,7.27625,0.2925,7.25,0,0,"Junior IC",3,"Individual Contributor","Product","Engineering","[SUNDAY, SATURDAY]",TRUE
"427","f2c85998-0a91-3699-95d4-7b94de27567f",2022-05-29,0,0,7.4581933,0.85763884,7,0,0,0,0,0,0,36.400726,2.3022795,110,35.75,35.75,51.488895,1.6515561,0,0,0.065,0,7.0675554,8.074195,0,0.195,9.044084,4.855333,7.164555,7,8,0,0,9,4.75,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,2,1,15,2,9,12,7,6,7,8,12,2,0,0,0,0,0,0,14.25,1.5,0,103,18,1.5,1.5,4.25,2.25,0,4.25,2.25,0,3.5666668,9,0,0,0,0,0,0,98,14,5.25,4,9.5,7.75,0,0,0,0,0,35.75,0,0,16.75,9.75,3.75,11.25,1.25,16.25,8.75,7.5,0,7.4635,0.2135,7.25,0,0,0,28.942524,1.4446396,28.75,0,0,"Director",2,"Manager+","Finance","Customer_Service","[SUNDAY, SATURDAY]",TRUE
"428","729b21c8-4fad-35cb-8d17-4cad1e2932e2",2022-05-29,0,0,8.133886,1.379334,7,0,0,0,0,0,0,12.633894,1.444334,47,11.5,11.5,13.666667,0.31044444,0,0,0.0325,0,0.25,5.065,0.22780555,0.2925,2.0060833,1.315,3.4775002,0.25,5,0,0,1.75,1.25,3.25,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,2,7,6,5,2,5,0,0,0.5,0.25,0,33,0.75,0.28263888,0.25,6,0,4.75,6,0,4.75,7,0,4,0,3,0,0,0,56,0.75,6.5,6.5,4.25,3,0,0,0,0,0,11.5,0,0,10,0,0,0.75,0.5,35.5,0,35.5,0,5.1074986,0.3575,4.75,0,0,0,4.5,0.065,4.5,0,0,"Manager",3,"Manager","Finance","Sales","[SUNDAY, SATURDAY]",TRUE
"429","901d25a5-c9f2-3e46-91af-297539864ad8",2022-05-29,0,0,1.9125,0.31555554,1.75,0,0,0,0,0,0,15.695001,0.54305553,17,15.5,15.5,14.25,0.34805554,0,0,0.055555552,0,4.0325,2.0325,0.0325,0.0325,3.25,4.065,2.25,4,2,0,0,3.25,4,2.25,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,1,1,3,0,0,0,0,0,0,0,2,0,0,0,0,0,4.5,0,0,8,5,0,0,5.5,0.5,8,5.5,0.5,8,5,1,7.625,0,5,0,0,0,17,2,5.75,4.5,4.75,1.25,0,0,0,0,0,15.5,0,0,9.5,3,3,2,0.75,28.75,2.5340555,26.215944,0,3.3705556,0.12055555,3.25,0,0,0,13.7825,0.22749999,13.75,0,0,"Senior IC",3,"Individual Contributor","HR","R_and_D","[SUNDAY, SATURDAY]",TRUE
"430","a5a1b284-05a4-3178-b648-1fa43c67f631",2022-05-29,0,0,2.1021116,0.9365002,1.25,0,0,0,0,0,0,11.144613,1.3265005,43,10,10,11.5,0.18188888,0,0,0.065,0,0.83905554,0.8475001,0.29266664,0.22749999,3.947278,1.9256111,3.065,0.75,0.75,0,0,3.75,1.75,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,8,3,1,1,6,3,1,3,3,0,4,0,0,0,3,0,0,0,0,1.25,0,0,21,1.75,0,0,5.75,0.5,4.75,5.75,0.5,4.75,5.5,2,3.5,0,15,0,0,0,38,1.25,4.75,3.25,3.5,2.5,0,0,0,0,0,10,0,0,6.25,0,0,1.75,0.5,33.750004,4.378084,29.37192,0,0.71905565,0.21905555,0.5,0,0,0,9.0425005,0.39,8.75,0,0,"Support",3,"Individual Contributor","Product","Engineering","[SUNDAY, SATURDAY]",TRUE
